index,사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
287,9호선2~3단계,선정릉,11042,11920,20240404,
288,9호선2~3단계,삼성중앙,8947,9104,20240404,
289,9호선2~3단계,봉은사,21383,22252,20240404,
290,9호선2~3단계,종합운동장,4943,5120,20240404,
291,9호선2~3단계,삼전,8757,8264,20240404,
292,9호선2~3단계,석촌고분,7992,7805,20240404,
293,9호선2~3단계,석촌,10425,9419,20240404,
294,9호선2~3단계,송파나루,5931,6178,20240404,
295,9호선2~3단계,한성백제,3320,3006,20240404,
296,9호선2~3단계,올림픽공원(한국체대),7171,7474,20240404,
297,9호선2~3단계,둔촌오륜,1397,1333,20240404,
298,경강선,판교,6699,6397,20240404,
299,경강선,이매,1264,1096,20240404,
300,경강선,삼동,2989,2733,20240404,
301,경강선,경기광주,8980,8647,20240404,
302,경강선,초월,3777,3766,20240404,
303,경강선,곤지암,2468,2479,20240404,
304,경강선,신둔도예촌,1846,1597,20240404,
305,경강선,이천,3046,3222,20240404,
306,경강선,부발,2347,2351,20240404,
307,경강선,세종대왕릉,381,358,20240404,
308,경강선,여주,3143,3146,20240404,
309,경강선,성남,977,953,20240404,
310,경부선,서울역,10291,3336,20240404,
311,경부선,남영,11272,12210,20240404,
312,경부선,용산,40006,40941,20240404,
313,경부선,노량진,9047,8947,20240404,
314,경부선,대방,12255,13712,20240404,
315,경부선,영등포,39923,40574,20240404,
316,경부선,신도림,4460,4404,20240404,
317,경부선,신길,10057,8706,20240404,
318,경부선,구로,19460,19528,20240404,
319,경부선,가산디지털단지,20153,22735,20240404,
320,경부선,금천구청,12943,13080,20240404,
321,경부선,석수,10010,9273,20240404,
322,경부선,관악,8055,7746,20240404,
323,경부선,안양,28829,28622,20240404,
324,경부선,명학,11021,10816,20240404,
325,경부선,금정,30863,31647,20240404,
326,경부선,군포,8367,8224,20240404,
327,경부선,의왕,10743,10751,20240404,
328,경부선,성균관대,17979,18200,20240404,
329,경부선,화서,13147,12653,20240404,
330,경부선,수원,40158,41778,20240404,
331,경부선,독산,20113,20667,20240404,
332,경부선,세류,3857,3395,20240404,
333,경부선,병점,19140,19027,20240404,
334,경부선,세마,3700,3428,20240404,
335,경부선,오산대,4462,4153,20240404,
336,경부선,오산,11769,12192,20240404,
337,경부선,진위,1991,1861,20240404,
338,경부선,송탄,4994,4922,20240404,
339,경부선,서정리,9641,9248,20240404,
340,경부선,평택지제,5087,4671,20240404,
341,경부선,평택,14870,14923,20240404,
342,경부선,성환,8002,7982,20240404,
343,경부선,직산,1095,1070,20240404,
344,경부선,두정,9592,11828,20240404,
345,경부선,천안,8688,7965,20240404,
346,경부선,당정,7661,7249,20240404,
347,경부선,서동탄,1778,1476,20240404,
348,경부선,광명,4267,3594,20240404,
349,경원선,이촌(국립중앙박물관),4624,3460,20240404,
350,경원선,서빙고,2336,2182,20240404,
351,경원선,한남,4442,4153,20240404,
352,경원선,옥수,64,62,20240404,
353,경원선,응봉,2688,2905,20240404,
354,경원선,왕십리(성동구청),18219,17601,20240404,
355,경원선,청량리(서울시립대입구),17435,18786,20240404,
356,경원선,외대앞,11854,12122,20240404,
357,경원선,신이문,9559,8870,20240404,
358,경원선,석계,8300,9382,20240404,
359,경원선,광운대,10823,10732,20240404,
360,경원선,월계,9053,8302,20240404,
361,경원선,녹천,5069,4246,20240404,
362,경원선,창동,2,0,20240404,
363,경원선,방학,11177,10921,20240404,
364,경원선,도봉,6553,6272,20240404,
365,경원선,도봉산,8293,5414,20240404,
366,경원선,망월사,10559,10750,20240404,
367,경원선,회룡,14520,14294,20240404,
368,경원선,의정부,19518,19663,20240404,
369,경원선,가능,7314,7127,20240404,
370,경원선,녹양,4840,4630,20240404,
371,경원선,양주,8611,8177,20240404,
372,경원선,덕계,6481,5894,20240404,
373,경원선,덕정,7397,7047,20240404,
374,경원선,지행,7172,7188,20240404,
375,경원선,동두천중앙,3363,3285,20240404,
376,경원선,보산,1599,1446,20240404,
377,경원선,동두천,2625,2655,20240404,
378,경원선,소요산,1978,1851,20240404,
379,경원선,청산,148,128,20240404,
380,경원선,전곡,1188,961,20240404,
381,경원선,연천,1321,1145,20240404,
382,경의선,서울역,5576,7235,20240404,
383,경의선,신촌,1235,1553,20240404,
384,경의선,효창공원앞,3890,4122,20240404,
385,경의선,공덕,4555,3816,20240404,
386,경의선,서강대,2701,2725,20240404,
387,경의선,홍대입구,2109,2553,20240404,
388,경의선,가좌,7062,6755,20240404,
389,경의선,디지털미디어시티,3148,2945,20240404,
390,경의선,수색,4097,4077,20240404,
391,경의선,한국항공대,4163,4033,20240404,
392,경의선,강매,3909,3388,20240404,
393,경의선,행신,9346,9474,20240404,
394,경의선,능곡,5632,5174,20240404,
395,경의선,곡산,841,891,20240404,
396,경의선,백마,8944,8622,20240404,
397,경의선,풍산,6915,6474,20240404,
398,경의선,일산,12790,12368,20240404,
399,경의선,탄현,9179,8671,20240404,
400,경의선,야당,9746,9680,20240404,
401,경의선,운정,9207,8456,20240404,
402,경의선,금릉,6200,5844,20240404,
403,경의선,금촌,7669,7416,20240404,
404,경의선,월롱,2492,2270,20240404,
405,경의선,파주,1807,1322,20240404,
406,경의선,문산,5980,5534,20240404,
407,경의선,임진강,9,8,20240404,
408,경의선,운천,5,4,20240404,
409,경의선,계양,1,0,20240404,
410,경인선,개봉,23962,23447,20240404,
411,경인선,오류동,12985,12278,20240404,
412,경인선,역곡,31290,31156,20240404,
413,경인선,부천,34815,34318,20240404,
414,경인선,송내,29741,29238,20240404,
415,경인선,부평,30188,31678,20240404,
416,경인선,백운,8419,8106,20240404,
417,경인선,동암,17172,16975,20240404,
418,경인선,주안,21102,19150,20240404,
419,경인선,제물포,12779,12629,20240404,
420,경인선,동인천,15178,13872,20240404,
421,경인선,인천,3955,2997,20240404,
422,경인선,구일,8290,8287,20240404,
423,경인선,소사,8864,8503,20240404,
424,경인선,부개,9631,8970,20240404,
425,경인선,간석,6482,6087,20240404,
426,경인선,도원,3817,3864,20240404,
427,경인선,온수(성공회대입구),7403,7044,20240404,
428,경인선,중동,10354,9814,20240404,
429,경인선,도화,4792,4342,20240404,
430,경춘선,신내,3060,2798,20240404,
431,경춘선,갈매,3465,3029,20240404,
432,경춘선,별내,3825,3643,20240404,
433,경춘선,퇴계원,4117,3715,20240404,
434,경춘선,사릉,2639,2483,20240404,
435,경춘선,금곡,1761,1696,20240404,
436,경춘선,평내호평,7130,6901,20240404,
437,경춘선,천마산,1762,1590,20240404,
438,경춘선,마석,4474,4145,20240404,
439,경춘선,대성리,588,500,20240404,
440,경춘선,청평,1828,1691,20240404,
441,경춘선,상천,335,303,20240404,
442,경춘선,가평,1858,1800,20240404,
443,경춘선,굴봉산,112,111,20240404,
444,경춘선,백양리,83,143,20240404,
445,경춘선,강촌,537,520,20240404,
446,경춘선,김유정,444,438,20240404,
447,경춘선,남춘천,2689,3174,20240404,
448,경춘선,춘천,1801,2008,20240404,
449,공항철도 1호선,서울역,14511,13381,20240404,
450,공항철도 1호선,공덕,3220,4101,20240404,
451,공항철도 1호선,홍대입구,14906,13958,20240404,
452,공항철도 1호선,디지털미디어시티,15938,15370,20240404,
453,공항철도 1호선,마곡나루(서울식물원),12623,12036,20240404,
454,공항철도 1호선,김포공항,10784,5798,20240404,
455,공항철도 1호선,계양,14851,14025,20240404,
456,공항철도 1호선,검암,7300,7379,20240404,
457,공항철도 1호선,청라국제도시,8137,7515,20240404,
458,공항철도 1호선,운서,10740,10183,20240404,
459,공항철도 1호선,공항화물청사,2289,2400,20240404,
460,공항철도 1호선,인천공항1터미널,15725,16457,20240404,
461,공항철도 1호선,인천공항2터미널,6935,6793,20240404,
462,공항철도 1호선,영종,4744,4508,20240404,
463,과천선,선바위,8629,7609,20240404,
464,과천선,경마공원,1065,1062,20240404,
465,과천선,대공원,3621,3674,20240404,
466,과천선,과천,7018,6540,20240404,
467,과천선,정부과천청사,12795,13480,20240404,
468,과천선,인덕원,27959,28715,20240404,
469,과천선,평촌,20240,19512,20240404,
470,과천선,범계,29157,29217,20240404,
471,분당선,선릉,15117,22961,20240404,
472,분당선,한티,16648,18015,20240404,
473,분당선,도곡,8928,8974,20240404,
474,분당선,구룡,4319,4255,20240404,
475,분당선,개포동,5166,5356,20240404,
476,분당선,대모산입구,6896,6466,20240404,
477,분당선,수서,17674,18474,20240404,
478,분당선,수원,8942,7746,20240404,
479,분당선,서울숲,16811,17162,20240404,
480,분당선,압구정로데오,19792,21310,20240404,
481,분당선,강남구청,10599,12201,20240404,
482,분당선,선정릉,8808,9171,20240404,
483,분당선,가천대,15067,15707,20240404,
484,분당선,태평,14267,13683,20240404,
485,분당선,모란,21393,21369,20240404,
486,분당선,야탑,27661,29405,20240404,
487,분당선,서현,25155,25539,20240404,
488,분당선,수내,15491,15504,20240404,
489,분당선,정자,19782,20780,20240404,
490,분당선,미금,16743,17768,20240404,
491,분당선,오리,12871,10906,20240404,
492,분당선,이매,6395,5950,20240404,
493,분당선,보정,3134,2755,20240404,
494,분당선,죽전,15472,16795,20240404,
495,분당선,구성,5761,6039,20240404,
496,분당선,신갈,5450,5326,20240404,
497,분당선,기흥,12417,11911,20240404,
498,분당선,상갈,6118,5835,20240404,
499,분당선,청명,5253,5109,20240404,
500,분당선,영통,10318,10670,20240404,
501,분당선,망포,17492,16543,20240404,
502,분당선,매탄권선,6221,6083,20240404,
503,분당선,수원시청,14684,15608,20240404,
504,분당선,매교,5996,5943,20240404,
505,서해선,김포공항,3188,3755,20240404,
506,서해선,원종,5208,5274,20240404,
507,서해선,부천종합운동장,2836,2425,20240404,
508,수인선,고색,6381,6176,20240404,
509,수인선,오목천,5331,4783,20240404,
510,수인선,어천,1436,1373,20240404,
511,수인선,야목,476,379,20240404,
512,수인선,사리,5905,5096,20240404,
513,수인선,달월,136,76,20240404,
514,수인선,월곶,3176,2749,20240404,
515,수인선,소래포구,5782,5209,20240404,
516,수인선,인천논현,6094,6547,20240404,
517,수인선,호구포,4430,4525,20240404,
518,수인선,남동인더스파크,2448,2765,20240404,
519,수인선,원인재,4870,5127,20240404,
520,수인선,연수,5380,5355,20240404,
521,수인선,송도,2946,2618,20240404,
522,수인선,인하대,9395,9119,20240404,
523,수인선,숭의,4798,4393,20240404,
524,수인선,신포,2061,2055,20240404,
525,수인선,인천,1135,1728,20240404,
526,신림선,샛강,3429,3978,20240404,
527,신림선,대방,3462,2686,20240404,
528,신림선,서울지방병무청,3432,3714,20240404,
529,신림선,보라매,4620,4354,20240404,
530,신림선,보라매공원,2457,2789,20240404,
531,신림선,보라매병원,8598,9069,20240404,
532,신림선,당곡,5138,4969,20240404,
533,신림선,신림,2117,2750,20240404,
534,신림선,서원,3926,3362,20240404,
535,신림선,서울대벤처타운,10540,9981,20240404,
536,신림선,관악산(서울대),3598,3857,20240404,
537,안산선,산본,17791,18889,20240404,
538,안산선,대야미,5609,5086,20240404,
539,안산선,반월,4867,4796,20240404,
540,안산선,상록수,17823,17951,20240404,
541,안산선,한대앞,11610,11953,20240404,
542,안산선,중앙,20544,21387,20240404,
543,안산선,고잔,10123,9398,20240404,
544,안산선,초지,6075,6271,20240404,
545,안산선,안산,13278,11963,20240404,
546,안산선,신길온천,2268,2015,20240404,
547,안산선,정왕,11990,12436,20240404,
548,안산선,오이도,9173,8875,20240404,
549,안산선,수리산,4699,3883,20240404,
550,우이신설선,북한산우이,3171,2866,20240404,
551,우이신설선,솔밭공원,2938,2768,20240404,
552,우이신설선,4.19민주묘지,4790,4835,20240404,
553,우이신설선,가오리,4868,4803,20240404,
554,우이신설선,화계,4030,3841,20240404,
555,우이신설선,삼양,2313,2447,20240404,
556,우이신설선,삼양사거리,2861,2972,20240404,
557,우이신설선,솔샘,6642,6398,20240404,
558,우이신설선,북한산보국문,7502,7340,20240404,
559,우이신설선,정릉,5374,5012,20240404,
560,우이신설선,성신여대입구(돈암),4161,4504,20240404,
561,우이신설선,보문,1840,1870,20240404,
562,우이신설선,신설동,2733,2518,20240404,
563,일산선,원흥,12859,12418,20240404,
564,일산선,지축,3,0,20240404,
565,일산선,삼송,21503,20755,20240404,
566,일산선,원당,12540,11957,20240404,
567,일산선,화정,18931,19245,20240404,
568,일산선,대곡,3642,2653,20240404,
569,일산선,백석,10710,10951,20240404,
570,일산선,마두,8886,9158,20240404,
571,일산선,정발산,7432,7371,20240404,
572,일산선,주엽,11024,11081,20240404,
573,일산선,대화,15905,11925,20240404,
574,장항선,봉명,1552,1572,20240404,
575,장항선,쌍용(나사렛대),3742,3857,20240404,
576,장항선,아산,5227,4346,20240404,
577,장항선,탕정,1968,1780,20240404,
578,장항선,배방,1440,1420,20240404,
579,장항선,온양온천,5100,5167,20240404,
580,장항선,신창(순천향대),3101,3795,20240404,
581,중앙선,회기,31990,31696,20240404,
582,중앙선,중랑,6145,5980,20240404,
583,중앙선,상봉,6307,6178,20240404,
584,중앙선,망우,8303,8064,20240404,
585,중앙선,양원,3617,3586,20240404,
586,중앙선,구리,14682,14871,20240404,
587,중앙선,도농,12744,11622,20240404,
588,중앙선,양정,728,575,20240404,
589,중앙선,덕소,6146,6176,20240404,
590,중앙선,도심,2777,2167,20240404,
591,중앙선,팔당,866,843,20240404,
592,중앙선,운길산,905,855,20240404,
593,중앙선,양수,2170,2037,20240404,
594,중앙선,신원,221,253,20240404,
595,중앙선,국수,858,827,20240404,
596,중앙선,아신,684,733,20240404,
597,중앙선,오빈,352,337,20240404,
598,중앙선,양평,3414,3475,20240404,
599,중앙선,원덕,437,393,20240404,
600,중앙선,용문,1960,1846,20240404,
601,중앙선,지평,77,110,20240404,
602,1호선,동대문,12627,12759,20240404,
603,1호선,종로5가,27762,26994,20240404,
604,2호선,한양대,17519,19861,20240404,
605,2호선,왕십리(성동구청),17498,15167,20240404,
606,2호선,상왕십리,15998,15867,20240404,
607,2호선,신당,15821,16384,20240404,
608,2호선,동대문역사문화공원(DDP),15859,18012,20240404,
609,2호선,을지로4가,15980,16250,20240404,
610,2호선,을지로3가,27711,27387,20240404,
611,2호선,을지로입구,55798,56660,20240404,
612,2호선,시청,30374,28831,20240404,
613,2호선,성수,46714,50547,20240404,
614,1호선,동묘앞,9730,9873,20240404,
615,1호선,청량리(서울시립대입구),24456,23849,20240404,
616,2호선,뚝섬,28364,29637,20240404,
617,2호선,뚝섬,29349,31027,20240405,
618,1호선,청량리(서울시립대입구),24746,24280,20240405,
619,1호선,제기동,18513,19134,20240405,
620,1호선,신설동,15947,15539,20240405,
621,1호선,동대문,12596,12551,20240405,
622,1호선,종로5가,27895,27217,20240405,
623,1호선,종로3가,28001,25330,20240405,
624,1호선,종각,43855,43544,20240405,
625,1호선,시청,30325,30190,20240405,
626,1호선,서울역,58875,54950,20240405,
627,2호선,한양대,18692,20637,20240405,
628,2호선,왕십리(성동구청),17886,15478,20240405,
629,5호선,강일,6999,6566,20240405,
630,6호선,창신,4166,3545,20240405,
631,2호선,상왕십리,16587,16153,20240405,
