index,사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
1641,5호선,거여,5166,5101,20231206,
1642,5호선,개롱,3255,3695,20231206,
1643,5호선,오금,1939,1663,20231206,
1644,5호선,방이,4872,4542,20231206,
1645,5호선,올림픽공원(한국체대),4930,4622,20231206,
1646,5호선,둔촌동,5455,5467,20231206,
1647,5호선,상일동,6993,7000,20231206,
1648,5호선,고덕,4880,4937,20231206,
1649,5호선,명일,5687,5754,20231206,
1650,5호선,굽은다리(강동구민회관앞),6241,5970,20231206,
1651,5호선,길동,4861,4933,20231206,
1652,5호선,강동,9995,10026,20231206,
1653,5호선,천호(풍납토성),14408,13327,20231206,
1654,5호선,광나루(장신대),8562,8306,20231206,
1655,5호선,아차산(어린이대공원후문),9929,10027,20231206,
1656,5호선,군자(능동),7231,7961,20231206,
1657,5호선,장한평,9250,9259,20231206,
1658,5호선,답십리,8325,7918,20231206,
1659,5호선,마장,3277,3123,20231206,
1660,5호선,왕십리(성동구청),2860,3383,20231206,
1661,5호선,행당,4156,3757,20231206,
1662,5호선,신금호,3363,3743,20231206,
1663,5호선,청구,1952,1806,20231206,
1664,5호선,동대문역사문화공원(DDP),1114,1359,20231206,
1665,5호선,을지로4가,2150,2234,20231206,
1666,5호선,종로3가,10579,9352,20231206,
1667,5호선,광화문(세종문화회관),13383,13780,20231206,
1668,5호선,서대문,6083,5866,20231206,
1669,5호선,충정로(경기대입구),1592,1663,20231206,
1670,5호선,애오개,2929,2981,20231206,
1671,5호선,공덕,5496,5522,20231206,
1672,5호선,마포,6077,5947,20231206,
1673,5호선,여의나루,7718,9448,20231206,
1674,5호선,여의도,10330,10500,20231206,
1675,5호선,신길,2576,2684,20231206,
1676,5호선,영등포시장,7471,7797,20231206,
1677,5호선,영등포구청,1813,1763,20231206,
1678,5호선,양평,3321,3304,20231206,
1679,5호선,오목교(목동운동장앞),12147,12493,20231206,
1680,5호선,목동,8857,8871,20231206,
1681,5호선,신정(은행정),7029,6261,20231206,
1682,5호선,까치산,16660,15986,20231206,
1683,5호선,화곡,15561,14777,20231206,
1684,5호선,우장산,7630,7808,20231206,
1685,5호선,발산,12232,12560,20231206,
1686,5호선,마곡,4418,4647,20231206,
1687,5호선,송정,3967,4017,20231206,
1688,5호선,김포공항,7585,6838,20231206,
1689,5호선,개화산,2968,3008,20231206,
1690,5호선,방화,4094,3992,20231206,
1691,4호선,남태령,891,619,20231206,
1692,4호선,사당,17815,17220,20231206,
1693,4호선,총신대입구(이수),11212,12303,20231206,
1694,4호선,동작(현충원),770,856,20231206,
1695,4호선,이촌(국립중앙박물관),5761,6222,20231206,
1696,4호선,신용산,11976,12434,20231206,
1697,4호선,삼각지,4108,5041,20231206,
1698,4호선,숙대입구(갈월),9319,9063,20231206,
1699,4호선,서울역,5966,16102,20231206,
1700,4호선,회현(남대문시장),13011,13431,20231206,
1701,4호선,명동,29345,31832,20231206,
1702,4호선,충무로,12459,12671,20231206,
1703,4호선,동대문역사문화공원(DDP),14466,12822,20231206,
1704,4호선,동대문,10144,11070,20231206,
1705,4호선,혜화,26708,27584,20231206,
1706,4호선,한성대입구(삼선교),8110,8217,20231206,
1707,4호선,성신여대입구(돈암),14023,13766,20231206,
1708,4호선,길음,12106,12018,20231206,
1709,4호선,미아사거리,17375,16445,20231206,
1710,4호선,미아(서울사이버대학),9001,8388,20231206,
1711,4호선,수유(강북구청),22482,21700,20231206,
1712,4호선,쌍문,17767,16136,20231206,
1713,4호선,창동,16580,16977,20231206,
1714,4호선,노원,13179,14648,20231206,
1715,4호선,상계,11701,10811,20231206,
1716,4호선,당고개,6275,5792,20231206,
1717,3호선,오금,3305,3346,20231206,
1718,3호선,경찰병원,3172,3303,20231206,
1719,3호선,가락시장,4864,4939,20231206,
1720,3호선,수서,12613,12871,20231206,
1721,3호선,일원,4816,4803,20231206,
1722,3호선,대청,5062,4946,20231206,
1723,3호선,학여울,3719,4025,20231206,
1724,3호선,대치,5672,5210,20231206,
1725,3호선,도곡,2020,2115,20231206,
1726,3호선,매봉,5057,4882,20231206,
1727,3호선,양재(서초구청),15792,17934,20231206,
1728,3호선,남부터미널(예술의전당),15981,16958,20231206,
1729,3호선,교대(법원.검찰청),6058,3163,20231206,
1730,3호선,고속터미널,49725,46983,20231206,
1731,3호선,잠원,2628,2525,20231206,
1732,3호선,신사,14796,14661,20231206,
1733,3호선,압구정,16997,17488,20231206,
1734,3호선,옥수,5145,5348,20231206,
1735,3호선,금호,4620,4414,20231206,
1736,3호선,약수,7721,7581,20231206,
1737,3호선,동대입구,7834,8524,20231206,
1738,3호선,을지로3가,4842,4803,20231206,
1739,3호선,종로3가,4974,6116,20231206,
1740,3호선,안국,14514,14999,20231206,
1741,3호선,경복궁(정부서울청사),15109,16135,20231206,
1742,3호선,독립문,4807,5211,20231206,
1743,3호선,무악재,2369,2403,20231206,
1744,3호선,홍제,10736,10323,20231206,
1745,3호선,녹번,8052,7392,20231206,
1746,3호선,불광,10745,11882,20231206,
1747,3호선,연신내,21829,20393,20231206,
1748,3호선,구파발,12578,13208,20231206,
1749,3호선,지축,3960,3678,20231206,
1750,2호선,용두(동대문구청),1553,1472,20231206,
1751,2호선,신정네거리,5929,5967,20231206,
1752,2호선,양천구청,3749,3829,20231206,
1753,2호선,도림천,528,601,20231206,
1754,2호선,신설동,3563,3500,20231206,
1755,2호선,신답,814,898,20231206,
1756,2호선,용답,1923,1989,20231206,
1757,2호선,충정로(경기대입구),4609,4911,20231206,
1758,2호선,아현,6302,6295,20231206,
1759,2호선,이대,8781,9900,20231206,
1760,2호선,신촌,26574,26961,20231206,
1761,2호선,홍대입구,64490,64142,20231206,
1762,2호선,합정,25992,26710,20231206,
1763,2호선,당산,9251,9893,20231206,
1764,2호선,영등포구청,9756,10255,20231206,
1765,2호선,문래,10319,10666,20231206,
1766,2호선,신도림,32923,32973,20231206,
1767,2호선,대림(구로구청),17357,17668,20231206,
1768,2호선,구로디지털단지,27850,26830,20231206,
1769,2호선,신대방,16609,16324,20231206,
1770,2호선,신림,35766,35050,20231206,
1771,2호선,봉천,13842,13195,20231206,
1772,2호선,서울대입구(관악구청),27763,28088,20231206,
1773,2호선,낙성대(강감찬),17518,18289,20231206,
1774,2호선,사당,26429,28589,20231206,
1775,2호선,방배,7485,7679,20231206,
1776,2호선,서초,15024,14116,20231206,
1777,2호선,교대(법원.검찰청),10208,12585,20231206,
1778,2호선,강남,36608,34042,20231206,
1779,2호선,역삼,12859,13533,20231206,
1780,2호선,선릉,15633,13350,20231206,
1781,2호선,삼성(무역센터),31398,30058,20231206,
1782,2호선,종합운동장,7276,8314,20231206,
1783,2호선,잠실새내,13327,13384,20231206,
1784,2호선,잠실(송파구청),60839,57942,20231206,
1785,2호선,강변(동서울터미널),23164,23780,20231206,
1786,2호선,구의(광진구청),13087,13085,20231206,
1787,2호선,건대입구,27474,28577,20231206,
1788,2호선,성수,22935,24860,20231206,
1789,2호선,뚝섬,14777,14705,20231206,
1790,2호선,한양대,3105,3652,20231206,
1791,2호선,왕십리(성동구청),9917,9499,20231206,
1792,2호선,상왕십리,7704,7684,20231206,
1793,2호선,신당,9645,10368,20231206,
1794,2호선,동대문역사문화공원(DDP),11457,13549,20231206,
1795,2호선,을지로4가,5467,5595,20231206,
1796,2호선,을지로3가,12423,11369,20231206,
1797,2호선,을지로입구,27623,26696,20231206,
1798,2호선,시청,8681,6438,20231206,
1799,1호선,동묘앞,13990,13934,20231206,
1800,1호선,청량리(서울시립대입구),15430,15648,20231206,
1801,1호선,제기동,11088,11632,20231206,
1802,1호선,신설동,8938,8810,20231206,
1803,1호선,동대문,11069,12002,20231206,
1804,1호선,종로5가,12731,12244,20231206,
1805,1호선,종로3가,16849,15090,20231206,
1806,1호선,종각,16348,14790,20231206,
1807,1호선,시청,12475,11225,20231206,
1808,1호선,서울역,38359,37801,20231206,
1809,2호선,잠실나루,5884,5803,20231206,
1810,중앙선,양정,356,287,20231206,
1811,중앙선,도농,6052,5971,20231206,
1812,중앙선,구리,8191,8307,20231206,
1813,중앙선,양원,1503,1469,20231206,
1814,중앙선,망우,5579,5447,20231206,
1815,중앙선,상봉(시외버스터미널),4075,4074,20231206,
1816,중앙선,중랑,3614,3573,20231206,
1817,중앙선,회기,17707,17696,20231206,
1818,장항선,신창(순천향대),945,1549,20231206,
1819,장항선,온양온천,4670,4713,20231206,
1820,중앙선,지평,44,32,20231206,
1821,중앙선,용문,1774,1500,20231206,
1822,중앙선,원덕,366,293,20231206,
1823,중앙선,양평,3260,3260,20231206,
1824,중앙선,오빈,231,215,20231206,
1825,중앙선,아신,486,491,20231206,
1826,중앙선,국수,547,546,20231206,
1827,중앙선,신원,206,115,20231206,
1828,중앙선,양수,1416,1374,20231206,
1829,중앙선,운길산,684,680,20231206,
1830,중앙선,팔당,892,886,20231206,
1831,중앙선,도심,1262,1106,20231206,
1832,중앙선,덕소,3469,3455,20231206,
1833,9호선2~3단계,삼전,8139,7836,20231207,
1834,1호선,서울역,56029,53066,20231207,
1835,1호선,시청,28617,28637,20231207,
1836,1호선,종각,43268,42838,20231207,
1837,1호선,종로3가,26060,23452,20231207,
1838,1호선,종로5가,25410,24985,20231207,
1839,1호선,동대문,12200,11366,20231207,
1840,1호선,신설동,15077,14411,20231207,
1841,1호선,제기동,17652,18088,20231207,
1842,1호선,청량리(서울시립대입구),22696,22406,20231207,
1843,1호선,동묘앞,8502,8706,20231207,
1844,2호선,시청,28707,27371,20231207,
1845,2호선,을지로입구,52552,53874,20231207,
1846,2호선,을지로3가,27023,26659,20231207,
1847,2호선,을지로4가,15377,15147,20231207,
1848,2호선,동대문역사문화공원(DDP),14038,15738,20231207,
1849,2호선,신당,14702,15347,20231207,
1850,2호선,상왕십리,15461,15282,20231207,
1851,2호선,왕십리(성동구청),16412,13771,20231207,
1852,2호선,한양대,14804,16768,20231207,
1853,2호선,뚝섬,23864,25573,20231207,
1854,2호선,성수,41656,44926,20231207,
1855,2호선,건대입구,35161,37241,20231207,
1856,2호선,구의(광진구청),26301,25927,20231207,
1857,2호선,강변(동서울터미널),31599,29405,20231207,
1858,2호선,잠실나루,17120,16582,20231207,
1859,2호선,잠실(송파구청),79733,79869,20231207,
1860,2호선,잠실새내,24546,23772,20231207,
1861,2호선,종합운동장,7682,8542,20231207,
1862,2호선,삼성(무역센터),56990,58172,20231207,
1863,2호선,선릉,64196,56769,20231207,
1864,2호선,역삼,57599,65476,20231207,
1865,2호선,강남,83232,80053,20231207,
1866,2호선,교대(법원.검찰청),34274,40797,20231207,
1867,2호선,서초,23715,23431,20231207,
1868,2호선,방배,19762,20425,20231207,
1869,2호선,사당,41275,43762,20231207,
1870,2호선,낙성대(강감찬),28551,28375,20231207,
1871,2호선,서울대입구(관악구청),48285,47587,20231207,
1872,2호선,봉천,25703,24282,20231207,
1873,2호선,신림,56196,53953,20231207,
1874,2호선,신대방,26906,26086,20231207,
1875,2호선,구로디지털단지,62398,61753,20231207,
1876,2호선,대림(구로구청),25788,26456,20231207,
1877,2호선,신도림,51858,50218,20231207,
1878,2호선,문래,24488,25012,20231207,
1879,2호선,영등포구청,24184,24714,20231207,
1880,2호선,당산,19128,22490,20231207,
1881,2호선,합정,30594,32342,20231207,
1882,2호선,홍대입구,63392,66288,20231207,
1883,2호선,신촌,38717,39866,20231207,
1884,2호선,이대,18310,20611,20231207,
1885,2호선,아현,11658,10984,20231207,
1886,2호선,충정로(경기대입구),11290,12048,20231207,
1887,2호선,용답,3158,3328,20231207,
1888,2호선,신답,1773,2040,20231207,
1889,2호선,신설동,3555,3675,20231207,
1890,2호선,도림천,1357,1491,20231207,
1891,2호선,양천구청,7702,8144,20231207,
1892,2호선,신정네거리,11303,11639,20231207,
1893,2호선,용두(동대문구청),2662,2675,20231207,
1894,3호선,지축,7628,7728,20231207,
1895,3호선,구파발,23048,22054,20231207,
1896,3호선,연신내,36922,34975,20231207,
1897,3호선,불광,17458,18790,20231207,
1898,3호선,녹번,17309,15838,20231207,
1899,3호선,홍제,19911,19335,20231207,
1900,3호선,무악재,4709,4631,20231207,
1901,3호선,독립문,7819,7807,20231207,
1902,3호선,경복궁(정부서울청사),25508,25649,20231207,
1903,3호선,안국,25575,26169,20231207,
1904,3호선,종로3가,11016,12438,20231207,
1905,3호선,을지로3가,12894,13108,20231207,
1906,3호선,충무로,1,0,20231207,
1907,3호선,동대입구,11535,12683,20231207,
1908,3호선,약수,13930,13605,20231207,
1909,3호선,금호,8901,8311,20231207,
1910,3호선,옥수,9304,9641,20231207,
1911,3호선,압구정,34148,36825,20231207,
1912,3호선,신사,29743,30622,20231207,
1913,3호선,잠원,5550,5253,20231207,
1914,3호선,고속터미널,43894,41558,20231207,
1915,3호선,교대(법원.검찰청),18454,11304,20231207,
1916,3호선,남부터미널(예술의전당),30508,31373,20231207,
1917,3호선,양재(서초구청),41104,45355,20231207,
1918,3호선,매봉,14334,13798,20231207,
1919,3호선,도곡,5723,5579,20231207,
1920,3호선,대치,12107,12301,20231207,
1921,3호선,학여울,2076,2081,20231207,
1922,3호선,대청,12127,11370,20231207,
1923,3호선,일원,12766,12543,20231207,
1924,3호선,수서,19535,20272,20231207,
1925,3호선,가락시장,10181,10013,20231207,
1926,3호선,경찰병원,8305,8304,20231207,
1927,3호선,오금,7410,6448,20231207,
1928,4호선,당고개,10302,8775,20231207,
1929,4호선,상계,21004,19770,20231207,
1930,4호선,노원,20640,23536,20231207,
1931,4호선,창동,26924,28351,20231207,
1932,4호선,쌍문,31055,29343,20231207,
1933,4호선,수유(강북구청),35769,36498,20231207,
1934,4호선,미아(서울사이버대학),16961,16708,20231207,
1935,4호선,미아사거리,28168,27907,20231207,
1936,4호선,길음,23830,24110,20231207,
1937,4호선,성신여대입구(돈암),22895,21923,20231207,
1938,4호선,한성대입구(삼선교),15256,14692,20231207,
1939,4호선,혜화,35139,34996,20231207,
1940,4호선,동대문,21964,22383,20231207,
1941,4호선,동대문역사문화공원(DDP),18630,16629,20231207,
1942,4호선,충무로,34502,35093,20231207,
1943,4호선,명동,34226,36205,20231207,
1944,4호선,회현(남대문시장),29844,31286,20231207,
1945,4호선,서울역,13565,20949,20231207,
1946,4호선,숙대입구(갈월),16435,15743,20231207,
1947,4호선,삼각지,6054,6611,20231207,
1948,4호선,신용산,20339,21576,20231207,
1949,4호선,이촌(국립중앙박물관),8286,9176,20231207,
1950,4호선,동작(현충원),1336,1412,20231207,
1951,4호선,총신대입구(이수),20232,21745,20231207,
1952,4호선,사당,25713,23607,20231207,
1953,4호선,남태령,1375,1233,20231207,
1954,5호선,방화,7641,7357,20231207,
1955,5호선,개화산,6616,6308,20231207,
1956,5호선,김포공항,9386,7604,20231207,
1957,5호선,송정,6959,6514,20231207,
1958,5호선,마곡,13252,13259,20231207,
1959,5호선,발산,24665,25044,20231207,
1960,5호선,우장산,16177,15915,20231207,
1961,5호선,화곡,31165,29401,20231207,
1962,5호선,까치산,30527,29600,20231207,
1963,5호선,신정(은행정),14565,12253,20231207,
1964,5호선,목동,17844,19289,20231207,
1965,5호선,오목교(목동운동장앞),22272,23665,20231207,
1966,5호선,양평,8519,8361,20231207,
1967,5호선,영등포구청,5136,5190,20231207,
1968,5호선,영등포시장,11524,11859,20231207,
1969,5호선,신길,5221,5209,20231207,
1970,5호선,여의도,32268,33564,20231207,
1971,5호선,여의나루,12076,13669,20231207,
1972,5호선,마포,16268,16815,20231207,
1973,5호선,공덕,15866,16596,20231207,
1974,5호선,애오개,7447,7189,20231207,
1975,5호선,충정로(경기대입구),5133,5350,20231207,
1976,5호선,서대문,23086,23499,20231207,
1977,5호선,광화문(세종문화회관),35967,37837,20231207,
1978,5호선,종로3가,13531,12976,20231207,
1979,5호선,을지로4가,7402,7326,20231207,
1980,5호선,동대문역사문화공원(DDP),3613,4028,20231207,
1981,5호선,청구,4336,3974,20231207,
1982,5호선,신금호,6838,7546,20231207,
1983,5호선,행당,8901,7903,20231207,
1984,5호선,왕십리(성동구청),4709,5279,20231207,
1985,5호선,마장,6439,6106,20231207,
1986,5호선,답십리,17307,16072,20231207,
1987,5호선,장한평,20378,20483,20231207,
1988,5호선,군자(능동),12027,13083,20231207,
1989,5호선,아차산(어린이대공원후문),15124,14853,20231207,
1990,5호선,광나루(장신대),14433,13482,20231207,
1991,5호선,천호(풍납토성),19618,19512,20231207,
1992,5호선,강동,19871,19580,20231207,
1993,5호선,길동,8778,9028,20231207,
1994,5호선,굽은다리(강동구민회관앞),10427,10005,20231207,
1995,5호선,명일,9627,10078,20231207,
1996,5호선,고덕,11652,11358,20231207,
1997,5호선,상일동,16130,15407,20231207,
1998,5호선,둔촌동,9390,9220,20231207,
1999,5호선,올림픽공원(한국체대),4913,4336,20231207,
2000,5호선,방이,7765,8100,20231207,
2001,5호선,오금,4161,4203,20231207,
2002,5호선,개롱,7300,7512,20231207,
2003,5호선,거여,11233,11048,20231207,
2004,5호선,마천,8579,7688,20231207,
2005,5호선,강일,6244,5805,20231207,
2006,5호선,미사,18379,18636,20231207,
2007,5호선,하남풍산,4956,4896,20231207,
2008,5호선,하남시청(덕풍·신장),9019,8683,20231207,
2009,5호선,하남검단산,6773,6394,20231207,
2010,6호선,응암,19189,19129,20231207,
2011,6호선,역촌,4047,4983,20231207,
2012,6호선,불광,4704,4699,20231207,
2013,6호선,독바위,2955,3057,20231207,
2014,6호선,연신내,2,0,20231207,
2015,6호선,구산,8879,6747,20231207,
2016,6호선,새절(신사),14443,13291,20231207,
2017,6호선,증산(명지대앞),10847,10850,20231207,
2018,6호선,디지털미디어시티,16452,18266,20231207,
2019,6호선,월드컵경기장(성산),4360,4328,20231207,
2020,6호선,마포구청,15733,14301,20231207,
2021,6호선,망원,14526,15374,20231207,
2022,6호선,합정,13565,13319,20231207,
2023,6호선,상수,9836,10846,20231207,
2024,6호선,광흥창(서강),10351,9870,20231207,
2025,6호선,대흥(서강대앞),10133,10639,20231207,
2026,6호선,공덕,20942,20469,20231207,
2027,6호선,효창공원앞,8311,7790,20231207,
2028,6호선,삼각지,7231,6505,20231207,
2029,6호선,녹사평(용산구청),5045,4857,20231207,
2030,6호선,이태원,10675,10861,20231207,
2031,6호선,한강진,7583,8691,20231207,
2032,6호선,버티고개,2415,2392,20231207,
2033,6호선,약수,4123,4081,20231207,
2034,6호선,청구,4123,4156,20231207,
2035,6호선,신당,8622,9219,20231207,
2036,6호선,동묘앞,8390,8796,20231207,
2037,6호선,창신,4091,3450,20231207,
2038,6호선,보문,8543,8088,20231207,
2039,6호선,안암(고대병원앞),15346,16114,20231207,
2040,6호선,고려대(종암),9939,9710,20231207,
2041,6호선,월곡(동덕여대),14148,13914,20231207,
2042,6호선,상월곡(한국과학기술연구원),7464,7021,20231207,
2043,6호선,돌곶이,11025,10210,20231207,
2044,6호선,석계,13612,14154,20231207,
2045,6호선,태릉입구,6128,6930,20231207,
2046,6호선,화랑대(서울여대입구),13972,10926,20231207,
2047,6호선,봉화산(서울의료원),10009,9272,20231207,
2048,7호선,장암,2865,1031,20231207,
2049,7호선,도봉산,10166,11534,20231207,
2050,7호선,수락산,13670,13439,20231207,
2051,7호선,마들,14593,13816,20231207,
2052,7호선,노원,21078,21696,20231207,
2053,7호선,중계,16839,15560,20231207,
2054,7호선,하계,20404,19095,20231207,
2055,7호선,공릉(서울과학기술대),13505,13504,20231207,
2056,7호선,태릉입구,9766,9496,20231207,
2057,7호선,먹골,11029,11060,20231207,
2058,7호선,중화,11740,11578,20231207,
2059,7호선,상봉(시외버스터미널),18461,17330,20231207,
2060,7호선,면목,17260,16937,20231207,
2061,7호선,사가정,17396,17524,20231207,
2062,7호선,용마산(용마폭포공원),6309,6178,20231207,
2063,7호선,중곡,12200,11425,20231207,
2064,7호선,군자(능동),16141,12920,20231207,
2065,7호선,어린이대공원(세종대),18285,19028,20231207,
2066,7호선,건대입구,14107,14486,20231207,
2067,7호선,뚝섬유원지,7904,7569,20231207,
2068,7호선,청담,21090,23033,20231207,
2069,7호선,강남구청,17893,19533,20231207,
2070,7호선,학동,27024,28145,20231207,
2071,7호선,논현,20228,20410,20231207,
2072,7호선,반포,6748,6513,20231207,
2073,7호선,고속터미널,17776,15044,20231207,
2074,7호선,내방,16512,16751,20231207,
2075,7호선,이수,16788,16713,20231207,
2076,7호선,남성,12742,12224,20231207,
2077,7호선,숭실대입구(살피재),17204,17357,20231207,
2078,7호선,상도,13424,13392,20231207,
2079,7호선,장승배기,10231,10119,20231207,
2080,7호선,신대방삼거리,16248,15974,20231207,
2081,7호선,보라매,7238,7663,20231207,
2082,7호선,신풍,12083,11386,20231207,
2083,7호선,대림(구로구청),9194,9171,20231207,
2084,7호선,남구로,16950,17696,20231207,
2085,7호선,가산디지털단지,50806,51063,20231207,
2086,7호선,철산,23267,23711,20231207,
2087,7호선,광명사거리,22192,21465,20231207,
2088,7호선,천왕,12810,12352,20231207,
2089,7호선,온수(성공회대입구),11700,10839,20231207,
2090,8호선,암사,20327,18090,20231207,
2091,8호선,천호(풍납토성),15876,18026,20231207,
2092,8호선,강동구청,11792,12231,20231207,
2093,8호선,몽촌토성(평화의문),7402,7582,20231207,
2094,8호선,잠실(송파구청),16496,19206,20231207,
2095,8호선,석촌,8399,9453,20231207,
2096,8호선,송파,10230,10059,20231207,
2097,8호선,가락시장,8969,9858,20231207,
2098,8호선,문정,24296,25332,20231207,
2099,8호선,장지,18622,17184,20231207,
2100,8호선,복정,10449,8855,20231207,
2101,8호선,산성,6442,6564,20231207,
2102,8호선,남한산성입구(성남법원.검찰청),15477,14528,20231207,
2103,8호선,단대오거리,13282,12867,20231207,
2104,8호선,신흥,5613,5926,20231207,
2105,8호선,수진,5700,5309,20231207,
2106,8호선,모란,6469,4898,20231207,
2107,8호선,남위례,7817,7829,20231207,
2108,9호선,개화,3135,2041,20231207,
2109,9호선,김포공항,7088,9864,20231207,
2110,9호선,공항시장,3098,3314,20231207,
2111,9호선,신방화,7561,7595,20231207,
2112,9호선,마곡나루(서울식물원),14354,14047,20231207,
2113,9호선,양천향교,11015,11407,20231207,
2114,9호선,가양,24214,23739,20231207,
2115,9호선,증미,8943,8663,20231207,
2116,9호선,등촌,13424,12820,20231207,
2117,9호선,신목동,4810,4320,20231207,
2118,9호선,선유도,9991,9408,20231207,
2119,9호선,당산,20495,20480,20231207,
2120,9호선,국회의사당,18017,18627,20231207,
2121,9호선,여의도,32277,31483,20231207,
2122,9호선,샛강,7252,7429,20231207,
2123,9호선,노량진,27398,26861,20231207,
2124,9호선,노들,5085,4151,20231207,
2125,9호선,흑석(중앙대입구),11010,11325,20231207,
2126,9호선,동작(현충원),1724,1486,20231207,
2127,9호선,구반포,1137,1225,20231207,
2128,9호선,신반포,4293,4156,20231207,
2129,9호선,고속터미널,14336,19147,20231207,
2130,9호선,사평,4260,4135,20231207,
2131,9호선,신논현,31622,30436,20231207,
2132,9호선2~3단계,언주,12702,13091,20231207,
2133,9호선2~3단계,선정릉,11058,11852,20231207,
2134,9호선2~3단계,삼성중앙,8885,9146,20231207,
2135,9호선2~3단계,봉은사,20554,21151,20231207,
2136,9호선2~3단계,종합운동장,4783,5084,20231207,
2137,9호선2~3단계,석촌고분,7549,7357,20231207,
2138,9호선2~3단계,석촌,9471,8664,20231207,
2139,9호선2~3단계,송파나루,5600,5874,20231207,
2140,9호선2~3단계,한성백제,3069,2765,20231207,
2141,9호선2~3단계,올림픽공원(한국체대),6622,6727,20231207,
2142,9호선2~3단계,둔촌오륜,1210,1193,20231207,
2143,9호선2~3단계,중앙보훈병원,13760,11942,20231207,
2144,경강선,판교,6550,6406,20231207,
2145,경강선,이매,1362,1125,20231207,
2146,경강선,삼동,2819,2672,20231207,
2147,경강선,경기광주,8882,8371,20231207,
2148,경강선,초월,3935,3820,20231207,
2149,경강선,곤지암,2569,2520,20231207,
2150,경강선,신둔도예촌,1629,1451,20231207,
2151,경강선,이천,2788,2975,20231207,
2152,경강선,부발,2423,2447,20231207,
2153,경강선,세종대왕릉,329,340,20231207,
2154,경강선,여주,2920,2996,20231207,
2155,경부선,서울역,9050,2880,20231207,
2156,경부선,남영,11039,11645,20231207,
2157,경부선,용산,38652,39748,20231207,
2158,경부선,노량진,9262,9776,20231207,
2159,경부선,대방,11792,12883,20231207,
2160,경부선,영등포,39947,40842,20231207,
2161,경부선,신도림,4256,4299,20231207,
2162,경부선,신길,9686,8099,20231207,
2163,경부선,구로,19379,19338,20231207,
2164,경부선,가산디지털단지,19578,22164,20231207,
2165,경부선,금천구청,12560,12471,20231207,
2166,경부선,석수,10211,9276,20231207,
2167,경부선,관악,8061,7745,20231207,
2168,경부선,안양,26736,26840,20231207,
2169,경부선,명학,10689,10569,20231207,
2170,경부선,금정,30509,30666,20231207,
2171,경부선,군포,8004,7899,20231207,
2172,경부선,의왕,10119,10166,20231207,
2173,경부선,성균관대,16878,16688,20231207,
2174,경부선,화서,9640,9217,20231207,
2175,경부선,수원,37791,39412,20231207,
2176,경부선,독산,19977,20695,20231207,
2177,경부선,세류,3545,3178,20231207,
2178,경부선,병점,17544,17409,20231207,
2179,경부선,세마,3567,3366,20231207,
2180,경부선,오산대,4222,3974,20231207,
2181,경부선,오산,11108,11153,20231207,
2182,경부선,진위,1860,1693,20231207,
2183,경부선,송탄,4572,4522,20231207,
2184,경부선,서정리,9235,8798,20231207,
2185,경부선,평택지제,4813,4585,20231207,
2186,경부선,평택,13884,14025,20231207,
2187,경부선,성환,7158,7250,20231207,
2188,경부선,직산,996,1005,20231207,
2189,경부선,두정,8334,10202,20231207,
2190,경부선,천안,7766,7064,20231207,
2191,경부선,당정,7276,6915,20231207,
2192,경부선,서동탄,1610,1417,20231207,
2193,경부선,광명,4000,3447,20231207,
2194,경원선,이촌(국립중앙박물관),4255,3318,20231207,
2195,경원선,서빙고,2216,2021,20231207,
2196,경원선,한남,4540,4300,20231207,
2197,경원선,옥수,60,68,20231207,
2198,경원선,응봉,2083,1724,20231207,
2199,경원선,왕십리(성동구청),16837,17097,20231207,
2200,경원선,청량리(서울시립대입구),16385,17737,20231207,
2201,경원선,외대앞,10800,11134,20231207,
2202,경원선,신이문,9257,8599,20231207,
2203,경원선,석계,8036,9437,20231207,
2204,경원선,광운대,9747,9451,20231207,
2205,경원선,월계,8172,7742,20231207,
2206,경원선,녹천,4943,4163,20231207,
2207,경원선,방학,10832,10457,20231207,
2208,경원선,도봉,6149,6077,20231207,
2209,경원선,도봉산,7585,4643,20231207,
2210,경원선,망월사,9527,9711,20231207,
2211,경원선,회룡,13990,13840,20231207,
2212,경원선,의정부,18726,19127,20231207,
2213,경원선,가능,6915,6609,20231207,
2214,경원선,녹양,4665,4390,20231207,
2215,경원선,양주,7925,7593,20231207,
2216,경원선,덕계,5427,4837,20231207,
2217,경원선,덕정,6830,6608,20231207,
2218,경원선,지행,6698,6640,20231207,
2219,경원선,동두천중앙,3196,2992,20231207,
2220,경원선,보산,1524,1252,20231207,
2221,경원선,동두천,2748,2824,20231207,
2222,경원선,소요산,2338,1835,20231207,
2223,경의선,서울역,5411,6821,20231207,
2224,경의선,신촌,1133,1518,20231207,
2225,경의선,효창공원앞,3657,4049,20231207,
2226,경의선,공덕,4288,3659,20231207,
2227,경의선,서강대,2488,2413,20231207,
2228,경의선,홍대입구,2016,2429,20231207,
2229,경의선,가좌,6801,6456,20231207,
2230,경의선,디지털미디어시티,2953,2806,20231207,
2231,경의선,수색,3829,3950,20231207,
2232,경의선,화전,3284,3221,20231207,
2233,경의선,강매,3748,3154,20231207,
2234,경의선,행신,9012,9155,20231207,
2235,경의선,능곡,5301,4803,20231207,
2236,경의선,곡산,672,720,20231207,
2237,경의선,백마,8153,7801,20231207,
2238,경의선,풍산,6640,6099,20231207,
2239,경의선,일산,11754,11391,20231207,
