index,사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
1,5호선,마곡,6339,6232,20240304,
2,5호선,송정,4592,4484,20240304,
3,5호선,김포공항,9270,8503,20240304,
4,5호선,개화산,3652,3462,20240304,
5,5호선,방화,4694,4371,20240304,
6,4호선,남태령,979,619,20240304,
7,4호선,사당,20651,18840,20240304,
8,4호선,총신대입구(이수),13281,14137,20240304,
9,4호선,동작(현충원),798,1042,20240304,
10,4호선,이촌(국립중앙박물관),8742,8965,20240304,
11,4호선,신용산,14781,15928,20240304,
12,4호선,삼각지,5373,6628,20240304,
13,4호선,숙대입구(갈월),9691,9248,20240304,
14,4호선,서울역,7140,17760,20240304,
15,4호선,회현(남대문시장),24128,25067,20240304,
16,4호선,명동,30270,33981,20240304,
17,4호선,충무로,16203,17132,20240304,
18,4호선,동대문역사문화공원(DDP),16984,14452,20240304,
19,4호선,동대문,19178,19625,20240304,
20,4호선,혜화,32592,33565,20240304,
21,4호선,한성대입구(삼선교),9470,9600,20240304,
22,4호선,성신여대입구(돈암),16870,16276,20240304,
23,4호선,길음,13773,12868,20240304,
24,4호선,미아사거리,20064,19277,20240304,
25,4호선,미아(서울사이버대학),10357,9651,20240304,
26,4호선,수유(강북구청),25422,25234,20240304,
27,4호선,쌍문,19904,17738,20240304,
28,4호선,창동,19150,19865,20240304,
29,4호선,노원,21646,24068,20240304,
30,4호선,상계,13236,12167,20240304,
31,4호선,당고개,6944,6206,20240304,
32,3호선,오금,3438,3112,20240304,
33,3호선,경찰병원,3633,3461,20240304,
34,3호선,가락시장,5819,5491,20240304,
35,3호선,수서,13506,13503,20240304,
36,3호선,일원,4668,4433,20240304,
37,3호선,대청,5632,5325,20240304,
38,3호선,학여울,2886,3108,20240304,
39,3호선,대치,7722,7205,20240304,
40,3호선,도곡,2614,2737,20240304,
41,3호선,매봉,5756,5544,20240304,
42,3호선,양재(서초구청),16501,18172,20240304,
43,3호선,남부터미널(예술의전당),19344,19627,20240304,
44,3호선,교대(법원.검찰청),7254,3865,20240304,
45,3호선,고속터미널,57399,58218,20240304,
46,3호선,잠원,2667,2567,20240304,
47,3호선,신사,15700,16762,20240304,
48,3호선,압구정,17145,18593,20240304,
49,3호선,옥수,6020,6014,20240304,
50,3호선,금호,5587,5268,20240304,
51,3호선,약수,9129,8568,20240304,
52,3호선,동대입구,7758,8379,20240304,
53,3호선,충무로,8,0,20240304,
54,3호선,을지로3가,6677,7066,20240304,
55,3호선,종로3가,8263,10666,20240304,
56,3호선,안국,22183,22598,20240304,
57,3호선,경복궁(정부서울청사),23410,24675,20240304,
58,3호선,독립문,14882,15762,20240304,
59,3호선,홍제,12860,12066,20240304,
60,3호선,녹번,9434,8442,20240304,
61,3호선,불광,12569,13675,20240304,
62,3호선,연신내,25518,24430,20240304,
63,3호선,구파발,15348,15533,20240304,
64,3호선,지축,4767,4351,20240304,
65,2호선,용두(동대문구청),1877,1743,20240304,
66,2호선,신정네거리,6785,6740,20240304,
67,2호선,양천구청,4058,3943,20240304,
68,2호선,도림천,756,781,20240304,
69,2호선,신설동,3278,3036,20240304,
70,2호선,신답,952,953,20240304,
71,2호선,용답,2156,1974,20240304,
72,2호선,충정로(경기대입구),5305,5463,20240304,
73,2호선,아현,7047,6483,20240304,
74,2호선,이대,11058,11593,20240304,
75,2호선,신촌,29816,30673,20240304,
76,2호선,홍대입구,80978,89557,20240304,
77,2호선,합정,28569,32152,20240304,
78,2호선,당산,10000,11058,20240304,
79,2호선,영등포구청,12385,12871,20240304,
80,2호선,문래,11334,11959,20240304,
81,2호선,신도림,37526,37493,20240304,
82,2호선,대림(구로구청),16260,17023,20240304,
83,2호선,구로디지털단지,32116,31248,20240304,
84,2호선,신대방,18620,17174,20240304,
85,2호선,신림,42326,40320,20240304,
86,2호선,봉천,16458,14717,20240304,
87,2호선,서울대입구(관악구청),33342,31581,20240304,
88,2호선,낙성대(강감찬),20421,18541,20240304,
89,2호선,사당,29188,31898,20240304,
90,2호선,방배,7494,2738,20240304,
91,2호선,서초,8245,7199,20240304,
92,2호선,교대(법원.검찰청),12451,15237,20240304,
93,2호선,강남,44756,44224,20240304,
94,2호선,역삼,15689,17263,20240304,
95,2호선,선릉,20403,17807,20240304,
96,2호선,삼성(무역센터),38457,37081,20240304,
97,2호선,종합운동장,5818,6671,20240304,
98,2호선,잠실새내,16740,17199,20240304,
99,2호선,잠실(송파구청),77125,74093,20240304,
100,2호선,잠실나루,7142,6903,20240304,
101,2호선,강변(동서울터미널),26093,26998,20240304,
102,2호선,구의(광진구청),16558,15632,20240304,
103,2호선,건대입구,35166,37447,20240304,
104,2호선,성수,29727,32872,20240304,
105,2호선,뚝섬,17767,17808,20240304,
106,2호선,한양대,3290,3345,20240304,
107,2호선,왕십리(성동구청),12148,12156,20240304,
108,2호선,상왕십리,9728,8988,20240304,
109,2호선,신당,12018,13051,20240304,
110,2호선,동대문역사문화공원(DDP),14938,16120,20240304,
111,2호선,을지로4가,8621,8859,20240304,
112,2호선,을지로3가,13602,13094,20240304,
113,2호선,을지로입구,29779,29347,20240304,
114,2호선,시청,13888,9958,20240304,
115,1호선,동묘앞,11477,12300,20240304,
116,1호선,청량리(서울시립대입구),19846,19929,20240304,
117,1호선,제기동,14515,15172,20240304,
118,1호선,신설동,9387,8862,20240304,
119,1호선,동대문,11882,11919,20240304,
120,1호선,종로5가,23606,21494,20240304,
121,1호선,종로3가,23467,24004,20240304,
122,1호선,종각,23248,22036,20240304,
123,1호선,시청,24464,23887,20240304,
124,1호선,서울역,45448,45866,20240304,
125,9호선,염창,11394,10271,20240304,
126,9호선,신목동,2236,1913,20240304,
127,9호선,선유도,3898,3873,20240304,
128,9호선,당산,12300,11327,20240304,
129,9호선,국회의사당,6553,6075,20240304,
130,9호선,여의도,15353,13823,20240304,
131,9호선,샛강,2875,2719,20240304,
132,9호선,노량진,19701,19084,20240304,
133,9호선,노들,3174,2568,20240304,
134,9호선,흑석(중앙대입구),5676,5424,20240304,
135,9호선,동작(현충원),1665,2792,20240304,
136,9호선,구반포,514,516,20240304,
137,9호선,신반포,2458,2369,20240304,
138,9호선,고속터미널,14190,23892,20240304,
139,9호선,사평,2398,2273,20240304,
140,9호선,신논현,21919,22174,20240304,
141,9호선2~3단계,언주,5442,5486,20240304,
142,9호선2~3단계,선정릉,3924,4225,20240304,
143,9호선2~3단계,삼성중앙,3182,3281,20240304,
144,9호선2~3단계,봉은사,18070,19335,20240304,
145,9호선2~3단계,종합운동장,3166,2826,20240304,
146,9호선2~3단계,삼전,5221,4806,20240304,
147,9호선2~3단계,석촌고분,4928,4563,20240304,
148,9호선2~3단계,석촌,6877,5435,20240304,
149,9호선2~3단계,송파나루,4437,4719,20240304,
150,9호선2~3단계,한성백제,1831,1594,20240304,
151,9호선2~3단계,올림픽공원(한국체대),4033,4012,20240304,
152,9호선2~3단계,둔촌오륜,636,681,20240304,
153,9호선2~3단계,중앙보훈병원,5292,4679,20240304,
154,경강선,판교,3873,3649,20240304,
155,경강선,이매,753,628,20240304,
156,경강선,삼동,1505,1406,20240304,
157,경강선,경기광주,5157,4876,20240304,
158,경강선,초월,2281,2054,20240304,
159,경강선,곤지암,1894,1849,20240304,
160,경강선,신둔도예촌,1162,1054,20240304,
161,경강선,이천,2695,2827,20240304,
162,경강선,부발,2013,1799,20240304,
163,경강선,세종대왕릉,354,342,20240304,
164,경강선,여주,2489,2656,20240304,
165,경부선,서울역,10753,3750,20240304,
166,경부선,남영,5790,5922,20240304,
167,경부선,용산,46818,50580,20240304,
168,경부선,노량진,7895,7331,20240304,
169,경부선,대방,5597,6125,20240304,
170,경부선,영등포,42322,44504,20240304,
171,경부선,신도림,2655,2862,20240304,
172,경부선,신길,5490,4500,20240304,
173,경부선,구로,12103,12596,20240304,
174,경부선,가산디지털단지,5835,7323,20240304,
175,경부선,금천구청,7577,7456,20240304,
176,경부선,석수,6136,5667,20240304,
177,경부선,관악,5353,4925,20240304,
178,경부선,안양,16675,16800,20240304,
179,경부선,명학,4363,4055,20240304,
180,경부선,금정,18874,18402,20240304,
181,경부선,군포,3931,3729,20240304,
182,경부선,의왕,5846,5754,20240304,
183,경부선,성균관대,11596,11354,20240304,
184,경부선,화서,18647,18560,20240304,
185,경부선,수원,41887,45477,20240304,
186,경부선,독산,8604,7890,20240304,
187,경부선,세류,2713,2682,20240304,
188,경부선,병점,12619,12580,20240304,
189,경부선,세마,2550,2322,20240304,
190,경부선,오산대,2925,2648,20240304,
191,경부선,오산,9461,9155,20240304,
192,경부선,진위,946,863,20240304,
193,경부선,송탄,4452,3866,20240304,
194,경부선,서정리,7585,6252,20240304,
195,경부선,평택지제,3926,3692,20240304,
196,경부선,평택,13685,13039,20240304,
197,경부선,성환,3306,3022,20240304,
198,경부선,직산,742,734,20240304,
199,경부선,두정,6321,6262,20240304,
200,경부선,천안,7464,8002,20240304,
201,경부선,당정,3998,3784,20240304,
202,경부선,서동탄,1107,1117,20240304,
203,경부선,광명,3317,2989,20240304,
204,경원선,이촌(국립중앙박물관),2619,2070,20240304,
205,경원선,서빙고,1510,1526,20240304,
206,경원선,한남,2442,2435,20240304,
207,경원선,옥수,54,44,20240304,
208,경원선,응봉,1343,1061,20240304,
209,경원선,왕십리(성동구청),15140,14692,20240304,
210,경원선,청량리(서울시립대입구),18534,19246,20240304,
211,경원선,외대앞,6791,6469,20240304,
212,경원선,신이문,5979,5290,20240304,
213,경원선,석계,5944,6334,20240304,
214,경원선,광운대,5529,5169,20240304,
215,경원선,월계,4418,4052,20240304,
216,경원선,녹천,2704,2250,20240304,
217,경원선,창동,6,0,20240304,
218,경원선,방학,7313,7045,20240304,
219,경원선,도봉,4183,3952,20240304,
220,경원선,도봉산,7315,4990,20240304,
221,경원선,망월사,5174,5150,20240304,
222,경원선,회룡,9242,9095,20240304,
223,경원선,의정부,16563,17658,20240304,
224,경원선,가능,4517,4262,20240304,
225,경원선,녹양,3105,2926,20240304,
226,9호선,등촌,7027,6554,20240304,
227,경원선,양주,5694,5494,20240304,
228,경원선,덕계,3881,3645,20240304,
229,경원선,덕정,4242,3889,20240304,
230,경원선,지행,5375,5108,20240304,
231,경원선,동두천중앙,2251,2235,20240304,
232,경원선,보산,1534,1171,20240304,
233,경원선,동두천,1439,1380,20240304,
234,경원선,소요산,1736,1632,20240304,
235,경원선,청산,128,91,20240304,
236,경원선,전곡,1293,1074,20240304,
237,경원선,연천,1346,1336,20240304,
238,경의선,서울역,1486,1629,20240304,
239,경의선,신촌,396,421,20240304,
240,경의선,효창공원앞,1738,1976,20240304,
241,경의선,공덕,3421,2345,20240304,
242,경의선,서강대,1468,1426,20240304,
243,경의선,홍대입구,2092,3111,20240304,
244,경의선,가좌,4081,3958,20240304,
245,경의선,디지털미디어시티,2083,1748,20240304,
246,경의선,수색,1644,1549,20240304,
247,경의선,한국항공대,1108,1406,20240304,
248,경의선,강매,1874,1700,20240304,
249,경의선,행신,5378,5580,20240304,
250,경의선,능곡,3136,3121,20240304,
251,경의선,곡산,362,386,20240304,
252,경의선,백마,4831,4507,20240304,
253,경의선,풍산,4487,4380,20240304,
254,경의선,일산,7089,6758,20240304,
255,경의선,탄현,5151,4942,20240304,
256,경의선,야당,7063,7335,20240304,
257,경의선,운정,5207,4829,20240304,
258,경의선,금릉,3881,3652,20240304,
259,경의선,금촌,5587,5284,20240304,
260,경의선,월롱,1096,925,20240304,
261,경의선,파주,925,670,20240304,
262,경의선,문산,4845,4261,20240304,
263,경의선,임진강,65,75,20240304,
264,경의선,운천,5,2,20240304,
265,경의선,김포공항,1,0,20240304,
266,경인선,개봉,15034,14640,20240304,
267,경인선,오류동,8725,7817,20240304,
268,경인선,역곡,18157,18008,20240304,
269,경인선,부천,26650,27178,20240304,
270,경인선,송내,16447,15842,20240304,
271,경인선,부평,26204,28836,20240304,
272,경인선,백운,5375,5039,20240304,
273,경인선,동암,11887,11700,20240304,
274,경인선,주안,15366,13271,20240304,
275,경인선,제물포,6740,6409,20240304,
276,경인선,동인천,11305,10922,20240304,
277,경인선,인천,4277,3640,20240304,
278,경인선,구일,4041,3764,20240304,
279,경인선,소사,6207,5641,20240304,
280,경인선,부개,5881,5443,20240304,
281,경인선,간석,4000,3780,20240304,
282,경인선,도원,1906,2071,20240304,
283,경인선,온수(성공회대입구),4969,4546,20240304,
284,경인선,중동,6045,5616,20240304,
285,경인선,도화,2949,2727,20240304,
286,경춘선,신내,1444,1282,20240304,
287,경춘선,갈매,1804,1510,20240304,
288,경춘선,별내,2093,2005,20240304,
289,경춘선,퇴계원,2550,2412,20240304,
290,경춘선,사릉,1489,1442,20240304,
291,경춘선,금곡,1053,923,20240304,
292,3호선,무악재,2926,2941,20240304,
293,경춘선,평내호평,4381,4250,20240304,
294,경춘선,천마산,1211,1192,20240304,
295,경춘선,마석,2948,2824,20240304,
296,경춘선,대성리,623,887,20240304,
297,경춘선,청평,1630,1783,20240304,
298,경춘선,상천,232,231,20240304,
299,경춘선,가평,1804,2002,20240304,
300,경춘선,굴봉산,128,170,20240304,
301,경춘선,백양리,352,277,20240304,
302,경춘선,강촌,495,569,20240304,
303,경춘선,김유정,630,711,20240304,
304,경춘선,남춘천,3631,3516,20240304,
305,경춘선,춘천,2155,2023,20240304,
306,공항철도 1호선,서울역,13147,13365,20240304,
307,공항철도 1호선,공덕,2255,3457,20240304,
308,공항철도 1호선,홍대입구,16602,17033,20240304,
309,공항철도 1호선,디지털미디어시티,5587,5365,20240304,
310,공항철도 1호선,마곡나루(서울식물원),3923,4402,20240304,
311,공항철도 1호선,김포공항,9313,4732,20240304,
312,공항철도 1호선,계양,8800,8133,20240304,
313,공항철도 1호선,검암,4236,4299,20240304,
314,공항철도 1호선,청라국제도시,4905,4735,20240304,
315,공항철도 1호선,운서,8009,8433,20240304,
316,공항철도 1호선,공항화물청사,1224,1156,20240304,
317,공항철도 1호선,인천공항1터미널,15877,14623,20240304,
318,공항철도 1호선,인천공항2터미널,7518,6432,20240304,
319,공항철도 1호선,영종,3510,3701,20240304,
320,과천선,선바위,4533,3965,20240304,
321,과천선,경마공원,9148,9111,20240304,
322,과천선,대공원,4417,4609,20240304,
323,과천선,과천,4728,4197,20240304,
324,과천선,정부과천청사,5776,5773,20240304,
325,과천선,인덕원,15307,15001,20240304,
326,과천선,평촌,8380,8041,20240304,
327,과천선,범계,20439,20416,20240304,
328,분당선,선릉,3930,6134,20240304,
329,분당선,한티,10256,9972,20240304,
330,분당선,도곡,4080,3707,20240304,
331,분당선,구룡,1921,1891,20240304,
332,분당선,개포동,2661,2638,20240304,
333,분당선,대모산입구,3217,2991,20240304,
334,분당선,수서,9986,10772,20240304,
335,분당선,복정,9,0,20240304,
336,분당선,수원,7479,6444,20240304,
337,분당선,서울숲,9459,9530,20240304,
338,분당선,압구정로데오,15201,17671,20240304,
339,분당선,강남구청,4258,5013,20240304,
340,5호선,마장,3958,3716,20240304,
341,분당선,선정릉,2890,2771,20240304,
342,분당선,가천대,4869,4983,20240304,
343,분당선,태평,9718,9069,20240304,
344,분당선,모란,14017,14500,20240304,
345,분당선,야탑,16729,17843,20240304,
346,분당선,서현,17470,17522,20240304,
347,분당선,수내,7757,7476,20240304,
348,분당선,정자,9041,9396,20240304,
349,분당선,미금,9120,9315,20240304,
350,분당선,오리,6841,5757,20240304,
351,분당선,이매,3655,3680,20240304,
352,분당선,보정,1536,1339,20240304,
353,분당선,죽전,9469,10603,20240304,
354,분당선,구성,2948,3150,20240304,
355,분당선,신갈,2629,2621,20240304,
356,분당선,기흥,6973,6436,20240304,
357,분당선,상갈,3699,3678,20240304,
358,분당선,청명,2856,2718,20240304,
359,분당선,영통,6969,6789,20240304,
360,분당선,망포,9463,8748,20240304,
361,분당선,매탄권선,3456,3258,20240304,
362,분당선,수원시청,9876,11335,20240304,
363,분당선,매교,3066,3085,20240304,
364,서해선,김포공항,3212,4140,20240304,
365,서해선,원종,3667,3685,20240304,
366,서해선,부천종합운동장,1434,1220,20240304,
367,수인선,고색,2650,2562,20240304,
368,수인선,오목천,2806,2263,20240304,
369,수인선,어천,1144,978,20240304,
370,수인선,야목,270,225,20240304,
371,수인선,사리,3623,3049,20240304,
372,수인선,달월,64,54,20240304,
373,수인선,월곶,2138,1986,20240304,
374,수인선,소래포구,4529,4566,20240304,
375,수인선,인천논현,3866,3988,20240304,
376,수인선,호구포,2303,2169,20240304,
377,수인선,남동인더스파크,1006,917,20240304,
378,수인선,원인재,3335,3338,20240304,
379,수인선,연수,3850,3976,20240304,
380,수인선,송도,1827,1768,20240304,
381,수인선,인하대,4256,3824,20240304,
382,수인선,숭의,2497,2326,20240304,
383,수인선,신포,1581,1574,20240304,
384,수인선,인천,1598,2696,20240304,
385,신림선,샛강,989,1134,20240304,
386,신림선,대방,2064,1386,20240304,
387,신림선,서울지방병무청,1817,1944,20240304,
388,신림선,보라매,2308,2095,20240304,
389,신림선,보라매공원,1153,1200,20240304,
390,신림선,보라매병원,2949,2949,20240304,
391,신림선,당곡,3229,3013,20240304,
392,신림선,신림,1309,1806,20240304,
393,신림선,서원,2481,2220,20240304,
394,신림선,서울대벤처타운,7251,6250,20240304,
395,신림선,관악산(서울대),2414,2682,20240304,
396,안산선,산본,12108,12878,20240304,
397,안산선,대야미,3633,3072,20240304,
398,안산선,반월,3059,2858,20240304,
399,안산선,상록수,10919,10916,20240304,
400,안산선,한대앞,6575,6495,20240304,
401,안산선,중앙,14944,16009,20240304,
402,안산선,고잔,5751,5758,20240304,
403,안산선,초지,3454,3309,20240304,
404,안산선,안산,9574,10007,20240304,
405,안산선,신길온천,1520,1409,20240304,
406,안산선,정왕,6443,6354,20240304,
407,안산선,오이도,7081,7374,20240304,
408,안산선,수리산,2587,2269,20240304,
409,우이신설선,북한산우이,3394,3526,20240304,
410,우이신설선,솔밭공원,1807,1725,20240304,
411,우이신설선,4.19민주묘지,2252,1884,20240304,
412,우이신설선,가오리,2948,2755,20240304,
413,우이신설선,화계,2486,2262,20240304,
414,우이신설선,삼양,1490,1494,20240304,
415,우이신설선,삼양사거리,1952,1896,20240304,
416,중앙선,원덕,303,306,20240304,
417,중앙선,용문,1830,1980,20240304,
418,중앙선,지평,40,68,20240304,
419,6호선,보문,5169,4575,20240304,
420,6호선,창신,2201,1884,20240304,
421,6호선,동묘앞,8583,7516,20240304,
422,6호선,신당,7697,6135,20240304,
423,6호선,청구,2681,2514,20240304,
424,6호선,약수,2439,2508,20240304,
425,6호선,버티고개,1368,1404,20240304,
426,6호선,한강진,9625,11439,20240304,
427,6호선,이태원,13507,16199,20240304,
428,6호선,녹사평(용산구청),4587,5147,20240304,
429,6호선,삼각지,5960,5089,20240304,
430,6호선,효창공원앞,4956,4268,20240304,
431,6호선,공덕,10019,9503,20240304,
432,6호선,대흥(서강대앞),5274,5366,20240304,
433,6호선,광흥창(서강),4700,4430,20240304,
434,6호선,상수,9961,11541,20240304,
435,6호선,합정,12648,11825,20240304,
436,6호선,망원,13848,14554,20240304,
437,6호선,마포구청,8881,7812,20240304,
438,6호선,월드컵경기장(성산),5377,5611,20240304,
439,6호선,디지털미디어시티,7340,7768,20240304,
440,6호선,증산(명지대앞),7063,6740,20240304,
441,6호선,새절(신사),8218,7612,20240304,
442,6호선,구산,5382,4219,20240304,
443,6호선,연신내,6,0,20240304,
444,6호선,독바위,1846,2019,20240304,
445,6호선,불광,4163,3673,20240304,
446,6호선,역촌,2571,2847,20240304,
447,6호선,응암,12022,11763,20240304,
448,5호선,하남검단산,6076,5886,20240304,
449,중앙선,양평,2529,2746,20240304,
450,중앙선,오빈,208,216,20240304,
451,중앙선,아신,541,585,20240304,
452,중앙선,국수,506,571,20240304,
453,중앙선,신원,159,127,20240304,
454,중앙선,양수,1723,1785,20240304,
455,중앙선,운길산,724,755,20240304,
456,중앙선,팔당,1021,1105,20240304,
457,중앙선,도심,1454,1224,20240304,
458,중앙선,덕소,4356,4299,20240304,
459,5호선,하남시청(덕풍·신장),5801,5448,20240304,
460,5호선,하남풍산,2856,2880,20240304,
461,5호선,미사,12950,12918,20240304,
462,5호선,강일,3779,3366,20240304,
463,6호선,안암(고대병원앞),7205,6828,20240304,
464,5호선,마천,4391,4351,20240304,
465,5호선,거여,5857,5460,20240304,
466,5호선,개롱,3733,3889,20240304,
467,5호선,오금,1957,1794,20240304,
468,5호선,방이,4816,4783,20240304,
469,5호선,올림픽공원(한국체대),2870,2423,20240304,
470,5호선,둔촌동,5986,5969,20240304,
471,5호선,상일동,8746,8606,20240304,
472,우이신설선,솔샘,3890,3453,20240304,
473,우이신설선,북한산보국문,4912,4326,20240304,
474,우이신설선,정릉,3668,3031,20240304,
475,우이신설선,성신여대입구(돈암),3140,3627,20240304,
476,우이신설선,보문,1209,1163,20240304,
477,우이신설선,신설동,1472,1412,20240304,
478,일산선,원흥,7424,6914,20240304,
479,일산선,지축,4,0,20240304,
480,일산선,삼송,13841,13128,20240304,
481,일산선,원당,7524,7145,20240304,
482,일산선,화정,11742,12240,20240304,
483,일산선,대곡,1852,1639,20240304,
484,일산선,백석,7097,7437,20240304,
485,일산선,마두,4744,4969,20240304,
486,일산선,정발산,5852,6097,20240304,
487,일산선,주엽,6456,6400,20240304,
488,일산선,대화,8063,7287,20240304,
489,장항선,봉명,640,623,20240304,
490,장항선,쌍용(나사렛대),1838,1678,20240304,
491,장항선,아산,3579,3602,20240304,
492,장항선,탕정,1278,1130,20240304,
493,장항선,배방,1110,1070,20240304,
494,장항선,온양온천,5081,5148,20240304,
495,장항선,신창(순천향대),1186,1184,20240304,
496,중앙선,회기,19080,17724,20240304,
497,중앙선,중랑,4080,3832,20240304,
498,중앙선,상봉,4421,4263,20240304,
499,중앙선,망우,6164,5958,20240304,
500,중앙선,양원,1744,1643,20240304,
501,중앙선,구리,9398,9622,20240304,
502,중앙선,도농,6975,6778,20240304,
503,중앙선,양정,384,357,20240304,
504,5호선,고덕,6338,6088,20240304,
505,5호선,명일,6103,5856,20240304,
506,5호선,굽은다리(강동구민회관앞),8091,7976,20240304,
507,5호선,길동,5863,6119,20240304,
508,5호선,강동,11617,11058,20240304,
509,5호선,천호(풍납토성),16979,15658,20240304,
510,5호선,광나루(장신대),8849,8139,20240304,
511,5호선,아차산(어린이대공원후문),11922,11355,20240304,
512,5호선,군자(능동),8276,9221,20240304,
513,5호선,장한평,11619,11167,20240304,
514,5호선,답십리,10099,8994,20240304,
515,5호선,왕십리(성동구청),3401,4511,20240304,
516,5호선,행당,4987,4311,20240304,
517,5호선,신금호,4055,4109,20240304,
518,5호선,청구,2415,2526,20240304,
519,5호선,동대문역사문화공원(DDP),1551,1822,20240304,
520,5호선,을지로4가,3569,4026,20240304,
521,5호선,종로3가,15429,15487,20240304,
522,5호선,광화문(세종문화회관),30180,29099,20240304,
523,5호선,서대문,8479,8024,20240304,
524,5호선,충정로(경기대입구),1883,1680,20240304,
525,5호선,애오개,3461,3406,20240304,
526,5호선,공덕,7050,7142,20240304,
527,5호선,마포,7770,7645,20240304,
528,5호선,여의나루,8398,11415,20240304,
529,5호선,여의도,14404,14529,20240304,
530,5호선,신길,3075,3104,20240304,
531,5호선,영등포시장,7919,8009,20240304,
532,5호선,영등포구청,2291,2034,20240304,
533,5호선,양평,3701,3494,20240304,
534,5호선,오목교(목동운동장앞),14595,15005,20240304,
535,5호선,목동,10123,10279,20240304,
536,5호선,신정(은행정),8552,7059,20240304,
537,5호선,까치산,19726,18539,20240304,
538,5호선,화곡,19006,17243,20240304,
539,5호선,우장산,9252,9059,20240304,
540,5호선,발산,14166,15055,20240304,
541,9호선,증미,3300,3057,20240304,
542,9호선,가양,13796,13135,20240304,
543,9호선,양천향교,5857,5450,20240304,
544,9호선,마곡나루(서울식물원),8895,8697,20240304,
545,9호선,신방화,4679,4339,20240304,
546,9호선,공항시장,2146,2119,20240304,
547,9호선,김포공항,7879,11509,20240304,
548,9호선,개화,1403,1132,20240304,
549,8호선,남위례,4045,3957,20240304,
550,8호선,모란,3371,2987,20240304,
551,8호선,수진,3976,3518,20240304,
552,8호선,신흥,4026,4227,20240304,
553,8호선,단대오거리,7987,7293,20240304,
554,8호선,남한산성입구(성남법원.검찰청),8426,7084,20240304,
555,8호선,산성,4139,4040,20240304,
556,8호선,복정,5288,4671,20240304,
557,8호선,장지,12329,11533,20240304,
558,8호선,문정,8744,8766,20240304,
559,8호선,가락시장,5467,5709,20240304,
560,8호선,송파,6224,6012,20240304,
561,8호선,석촌,6035,7374,20240304,
562,8호선,잠실(송파구청),16921,19306,20240304,
563,8호선,몽촌토성(평화의문),4580,4418,20240304,
564,8호선,강동구청,6110,6139,20240304,
565,8호선,천호(풍납토성),11362,13169,20240304,
566,8호선,암사,11588,10508,20240304,
567,7호선,온수(성공회대입구),4819,4904,20240304,
568,7호선,천왕,6243,5734,20240304,
569,7호선,광명사거리,14293,14476,20240304,
570,7호선,철산,13640,13688,20240304,
571,7호선,가산디지털단지,12963,11604,20240304,
572,7호선,남구로,7455,7686,20240304,
573,7호선,대림(구로구청),7674,7711,20240304,
574,7호선,신풍,6815,6271,20240304,
575,7호선,보라매,4145,4096,20240304,
576,7호선,신대방삼거리,9547,8923,20240304,
577,7호선,장승배기,5940,5492,20240304,
578,7호선,상도,7314,6523,20240304,
579,7호선,숭실대입구(살피재),9202,7417,20240304,
580,7호선,남성,7732,6912,20240304,
581,7호선,이수,11257,10583,20240304,
582,7호선,내방,6950,6888,20240304,
583,7호선,고속터미널,15509,11717,20240304,
584,7호선,반포,4058,3969,20240304,
585,7호선,논현,7706,8434,20240304,
586,7호선,학동,8767,8989,20240304,
587,7호선,강남구청,7602,8615,20240304,
588,7호선,청담,8491,9405,20240304,
589,7호선,뚝섬유원지,9714,9837,20240304,
590,7호선,건대입구,11219,11979,20240304,
591,7호선,어린이대공원(세종대),9732,9582,20240304,
592,7호선,군자(능동),10419,7651,20240304,
593,7호선,중곡,6676,6112,20240304,
594,7호선,용마산(용마폭포공원),3910,4094,20240304,
595,7호선,사가정,11091,10507,20240304,
596,7호선,면목,9706,9204,20240304,
597,7호선,상봉,13224,12856,20240304,
598,7호선,중화,7015,6608,20240304,
599,7호선,먹골,7336,7074,20240304,
600,7호선,태릉입구,6328,5743,20240304,
601,7호선,공릉(서울과학기술대),8418,7874,20240304,
602,7호선,하계,11496,10493,20240304,
603,7호선,중계,8604,7658,20240304,
604,7호선,노원,17866,18530,20240304,
605,7호선,마들,8109,7325,20240304,
606,7호선,수락산,8854,8572,20240304,
607,7호선,도봉산,5376,7350,20240304,
608,7호선,장암,1553,1129,20240304,
609,6호선,신내,1,0,20240304,
610,6호선,봉화산(서울의료원),5154,5248,20240304,
611,6호선,화랑대(서울여대입구),6729,5454,20240304,
612,6호선,태릉입구,4265,4370,20240304,
613,6호선,석계,8141,8264,20240304,
614,6호선,돌곶이,6166,5423,20240304,
615,6호선,상월곡(한국과학기술연구원),4078,3666,20240304,
616,6호선,월곡(동덕여대),7187,6659,20240304,
617,6호선,고려대(종암),5204,4866,20240304,
618,분당선,도곡,4885,4512,20240305,
619,5호선,청구,2526,2448,20240305,
620,7호선,면목,10359,9995,20240305,
621,1호선,서울역,43796,40863,20240305,
622,1호선,시청,13715,13004,20240305,
623,1호선,종각,20366,18831,20240305,
624,우이신설선,북한산우이,2849,2837,20240305,
625,우이신설선,솔밭공원,1938,1755,20240305,
626,우이신설선,4.19민주묘지,2254,2053,20240305,
627,우이신설선,가오리,3158,2971,20240305,
628,우이신설선,화계,2593,2437,20240305,
629,우이신설선,삼양,1497,1498,20240305,
630,우이신설선,삼양사거리,2065,1916,20240305,
631,우이신설선,솔샘,4005,3528,20240305,
632,우이신설선,북한산보국문,4936,4414,20240305,
633,우이신설선,정릉,3726,3064,20240305,
